year,subject,exam_format,chapter,topic,question_text,options,correct_option,marks,verification_status,source_url
2023,Physics,annual,Wave Optics,Diffraction,Derive the mathematical relationship for Diffraction or explain its step-by-step mechanism as outlined in the NCERT text.,[],N/A,3,estimated,https://cbse.gov.in/pyq/2023/physics
2023,Physics,annual,Dual Nature of Radiation and Matter,Photoelectric Effect,Which of the following statements most accurately describes the core principle of Photoelectric Effect?,"[""Increases linearly with Photoelectric Effect"", ""Inversely proportional"", ""Remains constant"", ""Cannot be determined""]",Increases linearly with Photoelectric Effect,1,estimated,https://cbse.gov.in/pyq/2023/physics
2023,Physics,annual,Dual Nature of Radiation and Matter,Einstein's Photoelectric Equation,Briefly explain the concept of Einstein's Photoelectric Equation and provide one standard example or application.,[],N/A,2,estimated,https://cbse.gov.in/pyq/2023/physics
2023,Physics,annual,Dual Nature of Radiation and Matter,De Broglie Wavelength,Derive the mathematical relationship for De Broglie Wavelength or explain its step-by-step mechanism as outlined in the NCERT text.,[],N/A,3,estimated,https://cbse.gov.in/pyq/2023/physics
2023,Physics,annual,Atoms,Rutherford's Model,Briefly explain the concept of Rutherford's Model and provide one standard example or application.,[],N/A,2,estimated,https://cbse.gov.in/pyq/2023/physics
2023,Physics,annual,Atoms,Bohr Model,Briefly explain the concept of Bohr Model and provide one standard example or application.,[],N/A,2,estimated,https://cbse.gov.in/pyq/2023/physics
2023,Physics,annual,Nuclei,Mass Defect and Binding Energy,Derive the mathematical relationship for Mass Defect and Binding Energy or explain its step-by-step mechanism as outlined in the NCERT text.,[],N/A,3,estimated,https://cbse.gov.in/pyq/2023/physics
2023,Physics,annual,Nuclei,Nuclear Fission and Fusion,Briefly explain the concept of Nuclear Fission and Fusion and provide one standard example or application.,[],N/A,2,estimated,https://cbse.gov.in/pyq/2023/physics
2023,Physics,annual,"Semiconductor Electronics: Materials, Devices and Simple Circuits",p-n Junction Diode,Which of the following statements most accurately describes the core principle of p-n Junction Diode?,"[""Increases linearly with p-n Junction Diode"", ""Inversely proportional"", ""Remains constant"", ""Cannot be determined""]",Increases linearly with p-n Junction Diode,1,estimated,https://cbse.gov.in/pyq/2023/physics
2023,Physics,annual,"Semiconductor Electronics: Materials, Devices and Simple Circuits",Rectifier,Briefly explain the concept of Rectifier and provide one standard example or application.,[],N/A,2,estimated,https://cbse.gov.in/pyq/2023/physics
2023,Physics,annual,"Semiconductor Electronics: Materials, Devices and Simple Circuits",p-n Junction Diode,Derive the mathematical relationship for p-n Junction Diode or explain its step-by-step mechanism as outlined in the NCERT text.,[],N/A,3,estimated,https://cbse.gov.in/pyq/2023/physics
2023,Chemistry,annual,Solutions,Henry's Law,Which of the following statements most accurately describes the core principle of Henry's Law?,"[""Increases linearly with Henry's Law"", ""Inversely proportional"", ""Remains constant"", ""Cannot be determined""]",Increases linearly with Henry's Law,1,estimated,https://cbse.gov.in/pyq/2023/chemistry
2023,Chemistry,annual,Solutions,Raoult's Law,Briefly explain the concept of Raoult's Law and provide one standard example or application.,[],N/A,2,estimated,https://cbse.gov.in/pyq/2023/chemistry
2023,Chemistry,annual,Solutions,Colligative Properties,Define boiling point elevation. Show that it is a colligative property and derive its relationship with the molar mass of the solute.,[],N/A,3,verified,https://cbse.gov.in/pyq/2023/chemistry
2023,Chemistry,annual,Electrochemistry,Nernst Equation,Which of the following statements most accurately describes the core principle of Nernst Equation?,"[""Increases linearly with Nernst Equation"", ""Inversely proportional"", ""Remains constant"", ""Cannot be determined""]",Increases linearly with Nernst Equation,1,estimated,https://cbse.gov.in/pyq/2023/chemistry
2023,Chemistry,annual,Electrochemistry,Kohlrausch's Law,Briefly explain the concept of Kohlrausch's Law and provide one standard example or application.,[],N/A,2,estimated,https://cbse.gov.in/pyq/2023/chemistry
2023,Chemistry,annual,Electrochemistry,Faraday's Laws of Electrolysis,Derive the mathematical relationship for Faraday's Laws of Electrolysis or explain its step-by-step mechanism as outlined in the NCERT text.,[],N/A,3,estimated,https://cbse.gov.in/pyq/2023/chemistry
2023,Chemistry,annual,Chemical Kinetics,Rate of Reaction,Which of the following statements most accurately describes the core principle of Rate of Reaction?,"[""Increases linearly with Rate of Reaction"", ""Inversely proportional"", ""Remains constant"", ""Cannot be determined""]",Increases linearly with Rate of Reaction,1,estimated,https://cbse.gov.in/pyq/2023/chemistry
2023,Chemistry,annual,Chemical Kinetics,Order and Molecularity,Briefly explain the concept of Order and Molecularity and provide one standard example or application.,[],N/A,2,estimated,https://cbse.gov.in/pyq/2023/chemistry
2023,Chemistry,annual,Chemical Kinetics,Integrated Rate Equations,Derive the mathematical relationship for Integrated Rate Equations or explain its step-by-step mechanism as outlined in the NCERT text.,[],N/A,3,estimated,https://cbse.gov.in/pyq/2023/chemistry
2023,Chemistry,annual,The d- and f-Block Elements,Properties of Transition Elements,Which of the following statements most accurately describes the core principle of Properties of Transition Elements?,"[""Increases linearly with Properties of Transition Elements"", ""Inversely proportional"", ""Remains constant"", ""Cannot be determined""]",Increases linearly with Properties of Transition Elements,1,estimated,https://cbse.gov.in/pyq/2023/chemistry
2023,Chemistry,annual,The d- and f-Block Elements,Lanthanoid Contraction,Briefly explain the concept of Lanthanoid Contraction and provide one standard example or application.,[],N/A,2,estimated,https://cbse.gov.in/pyq/2023/chemistry
2023,Chemistry,annual,The d- and f-Block Elements,KMnO4 and K2Cr2O7,Derive the mathematical relationship for KMnO4 and K2Cr2O7 or explain its step-by-step mechanism as outlined in the NCERT text.,[],N/A,3,estimated,https://cbse.gov.in/pyq/2023/chemistry
2023,Chemistry,annual,Coordination Compounds,Nomenclature,Derive the mathematical relationship for Nomenclature or explain its step-by-step mechanism as outlined in the NCERT text.,[],N/A,3,estimated,https://cbse.gov.in/pyq/2023/chemistry
2023,Chemistry,annual,Coordination Compounds,Isomerism,Derive the mathematical relationship for Isomerism or explain its step-by-step mechanism as outlined in the NCERT text.,[],N/A,3,estimated,https://cbse.gov.in/pyq/2023/chemistry
2023,Chemistry,annual,Haloalkanes and Haloarenes,SN1 and SN2 Reactions,Explain the mechanism of SN1 and SN2 reactions with suitable examples. Discuss their stereochemical aspects.,[],N/A,5,verified,https://cbse.gov.in/pyq/2023/chemistry
2023,Chemistry,annual,Haloalkanes and Haloarenes,Optical Isomerism,Derive the mathematical relationship for Optical Isomerism or explain its step-by-step mechanism as outlined in the NCERT text.,[],N/A,3,estimated,https://cbse.gov.in/pyq/2023/chemistry
2023,Chemistry,annual,"Alcohols, Phenols and Ethers",Preparation Methods,Which of the following statements most accurately describes the core principle of Preparation Methods?,"[""Increases linearly with Preparation Methods"", ""Inversely proportional"", ""Remains constant"", ""Cannot be determined""]",Increases linearly with Preparation Methods,1,estimated,https://cbse.gov.in/pyq/2023/chemistry
2023,Chemistry,annual,"Alcohols, Phenols and Ethers",Acidic Nature of Phenols,Briefly explain the concept of Acidic Nature of Phenols and provide one standard example or application.,[],N/A,2,estimated,https://cbse.gov.in/pyq/2023/chemistry
2023,Chemistry,annual,"Alcohols, Phenols and Ethers",Reimer-Tiemann Reaction,Derive the mathematical relationship for Reimer-Tiemann Reaction or explain its step-by-step mechanism as outlined in the NCERT text.,[],N/A,3,estimated,https://cbse.gov.in/pyq/2023/chemistry
2023,Chemistry,annual,"Aldehydes, Ketones and Carboxylic Acids",Nucleophilic Addition,Which of the following statements most accurately describes the core principle of Nucleophilic Addition?,"[""Increases linearly with Nucleophilic Addition"", ""Inversely proportional"", ""Remains constant"", ""Cannot be determined""]",Increases linearly with Nucleophilic Addition,1,estimated,https://cbse.gov.in/pyq/2023/chemistry
2023,Chemistry,annual,"Aldehydes, Ketones and Carboxylic Acids",Aldol Condensation,Briefly explain the concept of Aldol Condensation and provide one standard example or application.,[],N/A,2,estimated,https://cbse.gov.in/pyq/2023/chemistry
2023,Chemistry,annual,"Aldehydes, Ketones and Carboxylic Acids",Cannizzaro Reaction,Derive the mathematical relationship for Cannizzaro Reaction or explain its step-by-step mechanism as outlined in the NCERT text.,[],N/A,3,estimated,https://cbse.gov.in/pyq/2023/chemistry
2023,Chemistry,annual,Amines,Preparation of Amines,Briefly explain the concept of Preparation of Amines and provide one standard example or application.,[],N/A,2,estimated,https://cbse.gov.in/pyq/2023/chemistry
2023,Chemistry,annual,Amines,Basic Character of Amines,Briefly explain the concept of Basic Character of Amines and provide one standard example or application.,[],N/A,2,estimated,https://cbse.gov.in/pyq/2023/chemistry
2023,Chemistry,annual,Biomolecules,Structure of Glucose,Derive the mathematical relationship for Structure of Glucose or explain its step-by-step mechanism as outlined in the NCERT text.,[],N/A,3,estimated,https://cbse.gov.in/pyq/2023/chemistry
2023,Chemistry,annual,Biomolecules,Proteins and Amino Acids,Briefly explain the concept of Proteins and Amino Acids and provide one standard example or application.,[],N/A,2,estimated,https://cbse.gov.in/pyq/2023/chemistry
2023,Mathematics,annual,Relations and Functions,Types of Relations,Briefly explain the concept of Types of Relations and provide one standard example or application.,[],N/A,2,estimated,https://cbse.gov.in/pyq/2023/mathematics
2023,Mathematics,annual,Relations and Functions,One-one and Onto Functions,Briefly explain the concept of One-one and Onto Functions and provide one standard example or application.,[],N/A,2,estimated,https://cbse.gov.in/pyq/2023/mathematics
2023,Mathematics,annual,Inverse Trigonometric Functions,Principal Value Branches,Derive the mathematical relationship for Principal Value Branches or explain its step-by-step mechanism as outlined in the NCERT text.,[],N/A,3,estimated,https://cbse.gov.in/pyq/2023/mathematics
2023,Mathematics,annual,Inverse Trigonometric Functions,Properties of Inverse Trig Functions,Briefly explain the concept of Properties of Inverse Trig Functions and provide one standard example or application.,[],N/A,2,estimated,https://cbse.gov.in/pyq/2023/mathematics
2023,Mathematics,annual,Matrices,Matrix Operations,Which of the following statements most accurately describes the core principle of Matrix Operations?,"[""Increases linearly with Matrix Operations"", ""Inversely proportional"", ""Remains constant"", ""Cannot be determined""]",Increases linearly with Matrix Operations,1,estimated,https://cbse.gov.in/pyq/2023/mathematics
2023,Mathematics,annual,Matrices,Symmetric and Skew-Symmetric Matrices,Briefly explain the concept of Symmetric and Skew-Symmetric Matrices and provide one standard example or application.,[],N/A,2,estimated,https://cbse.gov.in/pyq/2023/mathematics
